질환명,링크
편집성 인격장애 [paranoid personality disorder],https://terms.naver.com/entry.naver?docId=927271&cid=51007&categoryId=51007
편측 마비 [hemiplegia],https://terms.naver.com/entry.naver?docId=927380&cid=51007&categoryId=51007
평발 [pes planus],https://terms.naver.com/entry.naver?docId=926772&cid=51007&categoryId=51007
폐 색전증 [pulmonary thromboembolism],https://terms.naver.com/entry.naver?docId=926991&cid=51007&categoryId=51007
폐 이식 [lung transplantation],https://terms.naver.com/entry.naver?docId=927784&cid=51007&categoryId=51007
폐결절 [solitary pulmonary nodule],https://terms.naver.com/entry.naver?docId=927079&cid=51007&categoryId=51007
폐결핵 [Pulmonary tuberculosis],https://terms.naver.com/entry.naver?docId=6226048&cid=51007&categoryId=51007
"폐경이행기 및 폐경 [menopausal transition, menopause]",https://terms.naver.com/entry.naver?docId=926865&cid=51007&categoryId=51007
폐기능 검사 [pulmonary function test],https://terms.naver.com/entry.naver?docId=2119575&cid=51007&categoryId=51007
폐기종 [emphysema],https://terms.naver.com/entry.naver?docId=926982&cid=51007&categoryId=51007
폐렴 [pneumonia],https://terms.naver.com/entry.naver?docId=926619&cid=51007&categoryId=51007
폐부종 [pulmonary edema],https://terms.naver.com/entry.naver?docId=927080&cid=51007&categoryId=51007
폐소공포증 [Claustrophobia],https://terms.naver.com/entry.naver?docId=6226037&cid=51007&categoryId=51007
폐쇄성 비음 [rhinolalia clausa],https://terms.naver.com/entry.naver?docId=927393&cid=51007&categoryId=51007
폐암 [lung cancer],https://terms.naver.com/entry.naver?docId=2120096&cid=51007&categoryId=51007
폐암 수술 [lung cancer surgery],https://terms.naver.com/entry.naver?docId=927843&cid=51007&categoryId=51007
폐암 초기 [early stage lung cancer],https://terms.naver.com/entry.naver?docId=2120097&cid=51007&categoryId=51007
폐의 선암 [adenocarcinoma of lung],https://terms.naver.com/entry.naver?docId=926985&cid=51007&categoryId=51007
폐의 편평상피 세포암 [squamous cell carcinoma of lung],https://terms.naver.com/entry.naver?docId=926989&cid=51007&categoryId=51007
포경 [Phimosis],https://terms.naver.com/entry.naver?docId=6226010&cid=51007&categoryId=51007
포도막염 [uveitis],https://terms.naver.com/entry.naver?docId=926966&cid=51007&categoryId=51007
포상기태 [hydatidiform mole],https://terms.naver.com/entry.naver?docId=926866&cid=51007&categoryId=51007
포피리아 [porphyrias],https://terms.naver.com/entry.naver?docId=926818&cid=51007&categoryId=51007
포함체 근육염 [inclusion body myositis],https://terms.naver.com/entry.naver?docId=926704&cid=51007&categoryId=51007
폭식증 [bulimia nervosa],https://terms.naver.com/entry.naver?docId=927184&cid=51007&categoryId=51007
표재성 피부 곰팡이증 [superficial mycoses],https://terms.naver.com/entry.naver?docId=927335&cid=51007&categoryId=51007
표피낭종 [Epidermal cyst],https://terms.naver.com/entry.naver?docId=6226073&cid=51007&categoryId=51007
풍진 [rubella],https://terms.naver.com/entry.naver?docId=926665&cid=51007&categoryId=51007
풍진 검사 [rubella test],https://terms.naver.com/entry.naver?docId=2119526&cid=51007&categoryId=51007
풍토병 [endemic disease],https://terms.naver.com/entry.naver?docId=927018&cid=51007&categoryId=51007
프레더-윌리 증후군 [Prader-Willi syndrome],https://terms.naver.com/entry.naver?docId=926666&cid=51007&categoryId=51007
프로락틴종 [prolactinoma],https://terms.naver.com/entry.naver?docId=926726&cid=51007&categoryId=51007
프롤로주사 [Prolo therapy],https://terms.naver.com/entry.naver?docId=6226071&cid=51007&categoryId=51007
피로 [fatigue],https://terms.naver.com/entry.naver?docId=927569&cid=51007&categoryId=51007
피로골절 [Stress fracture],https://terms.naver.com/entry.naver?docId=6226022&cid=51007&categoryId=51007
피부 건조증 [xeroderma],https://terms.naver.com/entry.naver?docId=927413&cid=51007&categoryId=51007
피부 반응 검사 [skin test],https://terms.naver.com/entry.naver?docId=927607&cid=51007&categoryId=51007
피부 이식 [skin graft],https://terms.naver.com/entry.naver?docId=927794&cid=51007&categoryId=51007
피부묘기증 [dermographism],https://terms.naver.com/entry.naver?docId=927293&cid=51007&categoryId=51007
피부암 [skin cancer],https://terms.naver.com/entry.naver?docId=927314&cid=51007&categoryId=51007
피임법 [contraception],https://terms.naver.com/entry.naver?docId=927589&cid=51007&categoryId=51007
피지낭종 [Steatocystoma],https://terms.naver.com/entry.naver?docId=6226066&cid=51007&categoryId=51007
피지샘증식증 [Sebaceous hyperplasia],https://terms.naver.com/entry.naver?docId=6225875&cid=51007&categoryId=51007
"피타수술 [Powered intracapsular tonsillectomy and adenoidectomy, PITA]",https://terms.naver.com/entry.naver?docId=6225763&cid=51007&categoryId=51007
피판술 [Skin flap surgery],https://terms.naver.com/entry.naver?docId=6225843&cid=51007&categoryId=51007
피해망상 [persecutory delusion],https://terms.naver.com/entry.naver?docId=927528&cid=51007&categoryId=51007
핀제거수술 [Pin removal],https://terms.naver.com/entry.naver?docId=6225860&cid=51007&categoryId=51007
"핌스치료 [Functional intramuscular stimulation, FIMS]",https://terms.naver.com/entry.naver?docId=6225927&cid=51007&categoryId=51007
"핍뇨 및 무뇨 [oliguria, anuria]",https://terms.naver.com/entry.naver?docId=927442&cid=51007&categoryId=51007
하이푸시술 [High-intensity focused ultrasound (HIFU)],https://terms.naver.com/entry.naver?docId=6226002&cid=51007&categoryId=51007
하지불안 증후군 [restless legs syndrome],https://terms.naver.com/entry.naver?docId=926936&cid=51007&categoryId=51007
하지정맥류 [varicose vein],https://terms.naver.com/entry.naver?docId=926736&cid=51007&categoryId=51007
학습장애 [learning disorder],https://terms.naver.com/entry.naver?docId=927186&cid=51007&categoryId=51007
한관종 [syringoma],https://terms.naver.com/entry.naver?docId=927292&cid=51007&categoryId=51007
한랭두드러기 [Cold urticaria],https://terms.naver.com/entry.naver?docId=6226035&cid=51007&categoryId=51007
한센병 [leprosy],https://terms.naver.com/entry.naver?docId=926579&cid=51007&categoryId=51007
"한포진 [Pompholyx, Dyshidrotic eczema]",https://terms.naver.com/entry.naver?docId=6226063&cid=51007&categoryId=51007
항문소양증 [pruritus ani],https://terms.naver.com/entry.naver?docId=927038&cid=51007&categoryId=51007
항문암 [anal cancer],https://terms.naver.com/entry.naver?docId=927252&cid=51007&categoryId=51007
항문협착증 [Anal stenosis],https://terms.naver.com/entry.naver?docId=6225846&cid=51007&categoryId=51007
항뮬러관호르몬검사 [Anti-Mullerian hormone test],https://terms.naver.com/entry.naver?docId=6225715&cid=51007&categoryId=51007
항생제설사 [Antibiotics associated diarrhea],https://terms.naver.com/entry.naver?docId=6226056&cid=51007&categoryId=51007
항생제피부반응검사 [Antibiotics skin test],https://terms.naver.com/entry.naver?docId=6225845&cid=51007&categoryId=51007
항암화학요법 [chemotherapy],https://terms.naver.com/entry.naver?docId=2119726&cid=51007&categoryId=51007
항인지질항체증후군 [antiphospholipid antibody syndrome],https://terms.naver.com/entry.naver?docId=927030&cid=51007&categoryId=51007
해리성 정체감 장애 [dissociative identity disorder],https://terms.naver.com/entry.naver?docId=926937&cid=51007&categoryId=51007
해마경화증 [hippocampal sclerosis],https://terms.naver.com/entry.naver?docId=926707&cid=51007&categoryId=51007
해면상혈관종 [cavernous angioma],https://terms.naver.com/entry.naver?docId=927107&cid=51007&categoryId=51007
핵황달 [kernicterus],https://terms.naver.com/entry.naver?docId=926667&cid=51007&categoryId=51007
햄스트링부상 [Hamstring injury],https://terms.naver.com/entry.naver?docId=6226027&cid=51007&categoryId=51007
햇빛알레르기 [Sun allergy],https://terms.naver.com/entry.naver?docId=6225824&cid=51007&categoryId=51007
허혈성 뇌졸중 [ischemic stroke],https://terms.naver.com/entry.naver?docId=926708&cid=51007&categoryId=51007
허혈성 대장염 [ischemic colitis],https://terms.naver.com/entry.naver?docId=926900&cid=51007&categoryId=51007
"허혈성 심장질환 [ischaemic heart diseases, ischemic heart diseases]",https://terms.naver.com/entry.naver?docId=927330&cid=51007&categoryId=51007
허혈성뇌손상 [Hypoxic brain injury],https://terms.naver.com/entry.naver?docId=6225747&cid=51007&categoryId=51007
헌팅턴병 [Huntington's disease],https://terms.naver.com/entry.naver?docId=926709&cid=51007&categoryId=51007
헌혈자 반응 [donor reaction],https://terms.naver.com/entry.naver?docId=927508&cid=51007&categoryId=51007
"헤르페스 바이러스 감염증 [herpes simplex virus infection, herpes virus infection]",https://terms.naver.com/entry.naver?docId=926620&cid=51007&categoryId=51007
헬리코박터 제균치료 [Helicobacter pylori eradication],https://terms.naver.com/entry.naver?docId=6225779&cid=51007&categoryId=51007
헬리코박터 파일로리 [Helicobacter pylori],https://terms.naver.com/entry.naver?docId=927459&cid=51007&categoryId=51007
혀따가움 [Burning mouth syndrome],https://terms.naver.com/entry.naver?docId=6225886&cid=51007&categoryId=51007
혀백반증 [Leukoplakia],https://terms.naver.com/entry.naver?docId=6225856&cid=51007&categoryId=51007
혈관 운동성 비염 [vasomotor rhinitis],https://terms.naver.com/entry.naver?docId=927171&cid=51007&categoryId=51007
혈관 조영검사 [angiography],https://terms.naver.com/entry.naver?docId=927650&cid=51007&categoryId=51007
혈관경화요법 [Sclerotherapy],https://terms.naver.com/entry.naver?docId=6225840&cid=51007&categoryId=51007
혈관부종 [angioedema],https://terms.naver.com/entry.naver?docId=927544&cid=51007&categoryId=51007
혈관성 치매 [vascular dementia],https://terms.naver.com/entry.naver?docId=926710&cid=51007&categoryId=51007
혈관성형술 [percutaneous transluminal angioplasty],https://terms.naver.com/entry.naver?docId=927820&cid=51007&categoryId=51007
혈관염 [vasculitis],https://terms.naver.com/entry.naver?docId=927031&cid=51007&categoryId=51007
혈관절증 [Hemarthrosis],https://terms.naver.com/entry.naver?docId=6225782&cid=51007&categoryId=51007
혈관종 [Hemangioma],https://terms.naver.com/entry.naver?docId=5749222&cid=51007&categoryId=51007
혈뇨 [hematuria],https://terms.naver.com/entry.naver?docId=927443&cid=51007&categoryId=51007
"혈변 [melena, hematochezia]",https://terms.naver.com/entry.naver?docId=927432&cid=51007&categoryId=51007
혈소판 감소증 [thrombocytopenia],https://terms.naver.com/entry.naver?docId=927527&cid=51007&categoryId=51007
혈소판 증가증 [thrombocytosis],https://terms.naver.com/entry.naver?docId=927496&cid=51007&categoryId=51007
혈액 배양 검사 [blood culture],https://terms.naver.com/entry.naver?docId=927663&cid=51007&categoryId=51007
혈액 응고 검사 [blood coagulation test],https://terms.naver.com/entry.naver?docId=927658&cid=51007&categoryId=51007
혈액 투석 [hemodialysis],https://terms.naver.com/entry.naver?docId=927796&cid=51007&categoryId=51007
혈액순환장애 [Circulatory disorder],https://terms.naver.com/entry.naver?docId=6225889&cid=51007&categoryId=51007
혈액암 [Hematologic malignancy],https://terms.naver.com/entry.naver?docId=6226072&cid=51007&categoryId=51007
혈액응고장애 [Coagulation disorder],https://terms.naver.com/entry.naver?docId=6225852&cid=51007&categoryId=51007
혈우병 [hemophilia],https://terms.naver.com/entry.naver?docId=926705&cid=51007&categoryId=51007
혈장 교환술 [therapeutic plasma exchange],https://terms.naver.com/entry.naver?docId=927848&cid=51007&categoryId=51007
혈전증 [thrombosis],https://terms.naver.com/entry.naver?docId=927164&cid=51007&categoryId=51007
혈정액증 [Hematospermia],https://terms.naver.com/entry.naver?docId=6225955&cid=51007&categoryId=51007
협심증 [angina pectoris],https://terms.naver.com/entry.naver?docId=926915&cid=51007&categoryId=51007
"혓바늘 [aphthous ulcer, glossitis]",https://terms.naver.com/entry.naver?docId=927542&cid=51007&categoryId=51007
호모시스테인검사 [Homocysteine test],https://terms.naver.com/entry.naver?docId=6225835&cid=51007&categoryId=51007
호산구 증가증 [eosinophilia],https://terms.naver.com/entry.naver?docId=927515&cid=51007&categoryId=51007
호산구수치 [Eosinophil count],https://terms.naver.com/entry.naver?docId=6225973&cid=51007&categoryId=51007
호중구수치 [Neutrophil count],https://terms.naver.com/entry.naver?docId=6225999&cid=51007&categoryId=51007
호지킨 림프종 [Hodgkin lymphoma],https://terms.naver.com/entry.naver?docId=926819&cid=51007&categoryId=51007
호흡기바이러스검사 [Respiratory virus test],https://terms.naver.com/entry.naver?docId=6225767&cid=51007&categoryId=51007
호흡성산증 [Respiratory acidosis],https://terms.naver.com/entry.naver?docId=6225941&cid=51007&categoryId=51007
호흡성알칼리증 [Respiratory alkalosis],https://terms.naver.com/entry.naver?docId=6225904&cid=51007&categoryId=51007
호흡세기관지염-간질성폐렴 [respiratory bronchiolitis-associated interstitial lung disease],https://terms.naver.com/entry.naver?docId=926998&cid=51007&categoryId=51007
호흡장애 [dyspnea],https://terms.naver.com/entry.naver?docId=927394&cid=51007&categoryId=51007
혼수 [coma],https://terms.naver.com/entry.naver?docId=927381&cid=51007&categoryId=51007
홍반 [erythema],https://terms.naver.com/entry.naver?docId=927415&cid=51007&categoryId=51007
홍역 [measles],https://terms.naver.com/entry.naver?docId=926668&cid=51007&categoryId=51007
홍채염 [iritis],https://terms.naver.com/entry.naver?docId=927308&cid=51007&categoryId=51007
화농 [suppuration],https://terms.naver.com/entry.naver?docId=927588&cid=51007&categoryId=51007
화농성 관절염 [Septic arthritis],https://terms.naver.com/entry.naver?docId=5749223&cid=51007&categoryId=51007
화병 [hwa-byung],https://terms.naver.com/entry.naver?docId=927182&cid=51007&categoryId=51007
화상 [burns],https://terms.naver.com/entry.naver?docId=2120069&cid=51007&categoryId=51007
화염상모반 [Nevus flammeus],https://terms.naver.com/entry.naver?docId=6225936&cid=51007&categoryId=51007
확장성 심근병증 [dilated cardiomyopathy],https://terms.naver.com/entry.naver?docId=926916&cid=51007&categoryId=51007
환상 절제술 [circumcision],https://terms.naver.com/entry.naver?docId=927716&cid=51007&categoryId=51007
황달 [jaundice],https://terms.naver.com/entry.naver?docId=927433&cid=51007&categoryId=51007
황반변성 [macular degeneration],https://terms.naver.com/entry.naver?docId=926967&cid=51007&categoryId=51007
황반부종 [Macular edema],https://terms.naver.com/entry.naver?docId=6225861&cid=51007&categoryId=51007
황열 [yellow fever],https://terms.naver.com/entry.naver?docId=926621&cid=51007&categoryId=51007
회음부염증 [Perineal inflammation],https://terms.naver.com/entry.naver?docId=6225855&cid=51007&categoryId=51007
회전근개증후군 [Rotator cuff syndrome],https://terms.naver.com/entry.naver?docId=6225842&cid=51007&categoryId=51007
